Object layer (122) :

Object #0 (0x4002)
    type = 14 (Red key)
    x = 704
    y = 272
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #10 (0x4138)
    type = 1 (Apple)
    x = 704
    y = 240
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #11 (0x4157)
    type = 32 (Switch)
    x = 1264
    y = 616
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 20
    flags = 0
    info1 = 0
    pointer = 0
Object #12 (0x4176)
    type = 1 (Apple)
    x = 928
    y = 256
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #13 (0x4195)
    type = 1 (Apple)
    x = 928
    y = 272
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #14 (0x41B4)
    type = 1 (Apple)
    x = 928
    y = 240
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #15 (0x41D3)
    type = 1 (Apple)
    x = 928
    y = 224
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #16 (0x41F2)
    type = 14 (Red key)
    x = 960
    y = 144
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #17 (0x4211)
    type = 14 (Red key)
    x = 1056
    y = 112
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #18 (0x4230)
    type = 14 (Red key)
    x = 1184
    y = 144
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #19 (0x424F)
    type = 61 (Lift arrow)
    x = 1232
    y = 624
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = -1
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #20 (0x426E)
    type = 24 (Locked Door)
    x = 1248
    y = 544
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 3
    flags = 0
    info1 = 0
    pointer = 0
Object #21 (0x428D)
    type = 24 (Locked Door)
    x = 1280
    y = 544
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 4
    flags = 0
    info1 = 0
    pointer = 0
Object #22 (0x42AC)
    type = 24 (Locked Door)
    x = 1312
    y = 544
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 5
    flags = 0
    info1 = 0
    pointer = 0
Object #23 (0x42CB)
    type = 24 (Locked Door)
    x = 1344
    y = 544
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 6
    flags = 0
    info1 = 0
    pointer = 0
Object #24 (0x42EA)
    type = 15 (Trigger: Touch Trigger)
    x = 1232
    y = 560
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 3
    flags = 0
    info1 = 0
    pointer = 0
Object #25 (0x4309)
    type = 15 (Trigger: Touch Trigger)
    x = 1264
    y = 560
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 4
    flags = 0
    info1 = 0
    pointer = 0
Object #26 (0x4328)
    type = 15 (Trigger: Touch Trigger)
    x = 1296
    y = 560
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 5
    flags = 0
    info1 = 0
    pointer = 0
Object #27 (0x4347)
    type = 15 (Trigger: Touch Trigger)
    x = 1328
    y = 560
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 6
    flags = 0
    info1 = 0
    pointer = 0
Object #28 (0x4366)
    type = 28 (Bonus (Hight jump, knif...))
    x = 1376
    y = 608
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #29 (0x4385)
    type = 12 (Trigger: Checkpoint)
    x = 880
    y = 624
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1416757256 to '!'
Object #30 (0x43A4)
    type = 12 (Trigger: Checkpoint)
    x = 704
    y = 528
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 0
    counter = 8
    flags = 0
    info1 = 0
    pointer = 1416626184 to '*funky.ddt'
Object #31 (0x43C3)
    type = 28 (Bonus (Hight jump, knif...))
    x = 1104
    y = 568
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 5
    flags = 0
    info1 = 0
    pointer = 0
Object #32 (0x43E2)
    type = 26 (Misc: Toggle Wall)
    x = 1072
    y = 544
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 20
    flags = 0
    info1 = 0
    pointer = 0
Object #33 (0x4401)
    type = 26 (Misc: Toggle Wall)
    x = 1136
    y = 544
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 20
    flags = 0
    info1 = 0
    pointer = 0
Object #34 (0x4420)
    type = 21 (write text big)
    x = 1376
    y = 932
    width = 32
    height = 8
    xSpeed = 3
    ySpeed = -1
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1416560648 to 'EXIT'
Object #35 (0x443F)
    type = 12 (Trigger: Checkpoint)
    x = 1456
    y = 992
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1416495112 to '!'
Object #36 (0x445E)
    type = 1 (Apple)
    x = 1376
    y = 756
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #37 (0x447D)
    type = 49 (Epic text)
    x = 1360
    y = 788
    width = 32
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #38 (0x449C)
    type = 1 (Apple)
    x = 1392
    y = 836
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #39 (0x44BB)
    type = 1 (Apple)
    x = 1360
    y = 900
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #40 (0x44DA)
    type = 20 (write text small)
    x = 672
    y = 500
    width = 78
    height = 7
    xSpeed = 4
    ySpeed = -1
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1416364040 to 'ARG'S DUNGEON'
Object #41 (0x44F9)
    type = 12 (Trigger: Checkpoint)
    x = 960
    y = 816
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 0
    counter = 10
    flags = 0
    info1 = 0
    pointer = 1416298504 to '*it.ddt'
Object #42 (0x4518)
    type = 44 (Knight)
    x = 912
    y = 848
    width = 32
    height = 32
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -56
    flags = 0
    info1 = 0
    pointer = 0
Object #43 (0x4537)
    type = 44 (Knight)
    x = 992
    y = 848
    width = 32
    height = 32
    xSpeed = 6
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 6
    counter = -55
    flags = 0
    info1 = 0
    pointer = 0
Object #44 (0x4556)
    type = 32 (Switch)
    x = 976
    y = 856
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 0
    counter = -56
    flags = 0
    info1 = 0
    pointer = 0
Object #45 (0x4575)
    type = 32 (Switch)
    x = 944
    y = 856
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -55
    flags = 0
    info1 = 0
    pointer = 0
Object #46 (0x4594)
    type = 14 (Red key)
    x = 1024
    y = 864
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 2
    flags = 0
    info1 = 0
    pointer = 0
Object #47 (0x45B3)
    type = 44 (Knight)
    x = 1040
    y = 848
    width = 32
    height = 32
    xSpeed = 6
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 6
    counter = -54
    flags = 0
    info1 = 0
    pointer = 0
Object #48 (0x45D2)
    type = 61 (Lift arrow)
    x = 784
    y = 816
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = -1
    subState = 0
    stateCount = 0
    counter = -1
    flags = 0
    info1 = 0
    pointer = 0
Object #49 (0x45F1)
    type = 24 (Locked Door)
    x = 896
    y = 848
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -52
    flags = 0
    info1 = 0
    pointer = 0
Object #50 (0x4610)
    type = 15 (Trigger: Touch Trigger)
    x = 912
    y = 864
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -52
    flags = 0
    info1 = 0
    pointer = 0
Object #51 (0x462F)
    type = 32 (Switch)
    x = 944
    y = 760
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -54
    flags = 0
    info1 = 0
    pointer = 0
Object #52 (0x464E)
    type = 44 (Knight)
    x = 800
    y = 800
    width = 32
    height = 32
    xSpeed = 6
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 6
    counter = -50
    flags = 0
    info1 = 0
    pointer = 0
Object #53 (0x466D)
    type = 32 (Switch)
    x = 976
    y = 760
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -50
    flags = 0
    info1 = 0
    pointer = 0
Object #54 (0x468C)
    type = 32 (Switch)
    x = 752
    y = 856
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -49
    flags = 0
    info1 = 0
    pointer = 0
Object #55 (0x46AB)
    type = 44 (Knight)
    x = 1152
    y = 800
    width = 32
    height = 32
    xSpeed = 6
    ySpeed = 0
    state = 1
    subState = 0
    stateCount = 6
    counter = -49
    flags = 0
    info1 = 0
    pointer = 0
Object #56 (0x46CA)
    type = 61 (Lift arrow)
    x = 1216
    y = 816
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = -1
    subState = 0
    stateCount = 0
    counter = -1
    flags = 0
    info1 = 0
    pointer = 0
Object #57 (0x46E9)
    type = 1 (Apple)
    x = 960
    y = 760
    width = 12
    height = 12
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #58 (0x4708)
    type = 32 (Switch)
    x = 1056
    y = 920
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 300
    flags = 0
    info1 = 0
    pointer = 0
Object #59 (0x4727)
    type = 26 (Misc: Toggle Wall)
    x = 1024
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 305
    flags = 0
    info1 = 0
    pointer = 0
Object #60 (0x4746)
    type = 26 (Misc: Toggle Wall)
    x = 992
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 304
    flags = 0
    info1 = 0
    pointer = 0
Object #61 (0x4765)
    type = 26 (Misc: Toggle Wall)
    x = 960
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 303
    flags = 0
    info1 = 0
    pointer = 0
Object #62 (0x4784)
    type = 26 (Misc: Toggle Wall)
    x = 928
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 302
    flags = 0
    info1 = 0
    pointer = 0
Object #63 (0x47A3)
    type = 26 (Misc: Toggle Wall)
    x = 896
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 301
    flags = 0
    info1 = 0
    pointer = 0
Object #64 (0x47C2)
    type = 26 (Misc: Toggle Wall)
    x = 832
    y = 912
    width = 0
    height = 0
    xSpeed = 0
    ySpeed = 1
    state = 0
    subState = 0
    stateCount = 0
    counter = 300
    flags = 0
    info1 = 0
    pointer = 0
Object #65 (0x47E1)
    type = 32 (Switch)
    x = 1088
    y = 920
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 305
    flags = 0
    info1 = 0
    pointer = 0
Object #66 (0x4800)
    type = 32 (Switch)
    x = 1120
    y = 920
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 301
    flags = 0
    info1 = 0
    pointer = 0
Object #67 (0x481F)
    type = 32 (Switch)
    x = 1120
    y = 968
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 304
    flags = 0
    info1 = 0
    pointer = 0
Object #68 (0x483E)
    type = 32 (Switch)
    x = 1088
    y = 968
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 302
    flags = 0
    info1 = 0
    pointer = 0
Object #69 (0x485D)
    type = 32 (Switch)
    x = 1056
    y = 968
    width = 16
    height = 16
    xSpeed = 1
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 303
    flags = 0
    info1 = 0
    pointer = 0
Object #70 (0x487C)
    type = 28 (Bonus (Hight jump, knif...))
    x = 720
    y = 936
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 8
    flags = 0
    info1 = 0
    pointer = 0
Object #71 (0x489B)
    type = 30 (Phoenix (monsters))
    x = 560
    y = 912
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #72 (0x48BA)
    type = 30 (Phoenix (monsters))
    x = 528
    y = 944
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #73 (0x48D9)
    type = 30 (Phoenix (monsters))
    x = 464
    y = 976
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #74 (0x48F8)
    type = 30 (Phoenix (monsters))
    x = 416
    y = 896
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #75 (0x4917)
    type = 30 (Phoenix (monsters))
    x = 416
    y = 864
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #76 (0x4936)
    type = 30 (Phoenix (monsters))
    x = 336
    y = 848
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #77 (0x4955)
    type = 30 (Phoenix (monsters))
    x = 288
    y = 896
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #78 (0x4974)
    type = 30 (Phoenix (monsters))
    x = 256
    y = 960
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #79 (0x4993)
    type = 30 (Phoenix (monsters))
    x = 176
    y = 960
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #80 (0x49B2)
    type = 30 (Phoenix (monsters))
    x = 208
    y = 896
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #81 (0x49D1)
    type = 30 (Phoenix (monsters))
    x = 208
    y = 848
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #82 (0x49F0)
    type = 30 (Phoenix (monsters))
    x = 96
    y = 864
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #83 (0x4A0F)
    type = 30 (Phoenix (monsters))
    x = 144
    y = 912
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #84 (0x4A2E)
    type = 30 (Phoenix (monsters))
    x = 480
    y = 864
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #85 (0x4A4D)
    type = 30 (Phoenix (monsters))
    x = 544
    y = 976
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #86 (0x4A6C)
    type = 24 (Locked Door)
    x = 32
    y = 944
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -6
    flags = 0
    info1 = 0
    pointer = 0
Object #87 (0x4A8B)
    type = 15 (Trigger: Touch Trigger)
    x = 48
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -6
    flags = 0
    info1 = 0
    pointer = 0
Object #88 (0x4AAA)
    type = 24 (Locked Door)
    x = 64
    y = 944
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -5
    flags = 0
    info1 = 0
    pointer = 0
Object #89 (0x4AC9)
    type = 15 (Trigger: Touch Trigger)
    x = 80
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -5
    flags = 0
    info1 = 0
    pointer = 0
Object #90 (0x4AE8)
    type = 24 (Locked Door)
    x = 96
    y = 944
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -4
    flags = 0
    info1 = 0
    pointer = 0
Object #91 (0x4B07)
    type = 15 (Trigger: Touch Trigger)
    x = 112
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -4
    flags = 0
    info1 = 0
    pointer = 0
Object #92 (0x4B26)
    type = 14 (Red key)
    x = 608
    y = 864
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #93 (0x4B45)
    type = 14 (Red key)
    x = 448
    y = 896
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #94 (0x4B64)
    type = 14 (Red key)
    x = 384
    y = 848
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #95 (0x4B83)
    type = 14 (Red key)
    x = 224
    y = 864
    width = 16
    height = 8
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #96 (0x4BA2)
    type = 24 (Locked Door)
    x = 128
    y = 944
    width = 16
    height = 24
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -3
    flags = 0
    info1 = 0
    pointer = 0
Object #97 (0x4BC1)
    type = 15 (Trigger: Touch Trigger)
    x = 144
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = -3
    flags = 0
    info1 = 0
    pointer = 0
Object #98 (0x4BE0)
    type = 12 (Trigger: Checkpoint)
    x = 0
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 1416232968 to '!'
Object #99 (0x4BFF)
    type = 12 (Trigger: Checkpoint)
    x = 992
    y = 624
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 9
    flags = 0
    info1 = 0
    pointer = 1416101896 to '*ominous.ddt'
Object #100 (0x4C1E)
    type = 33 (Rock key)
    x = 1456
    y = 960
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #101 (0x4C3D)
    type = 33 (Rock key)
    x = 16
    y = 952
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #102 (0x4C5C)
    type = 30 (Phoenix (monsters))
    x = 384
    y = 80
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #103 (0x4C7B)
    type = 53 (Ghost)
    x = 1120
    y = 48
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 2
    flags = 0
    info1 = 0
    pointer = 0
Object #104 (0x4C9A)
    type = 53 (Ghost)
    x = 1056
    y = 128
    width = 16
    height = 16
    xSpeed = 0
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 2
    flags = 0
    info1 = 0
    pointer = 0
Object #105 (0x4CB9)
    type = 30 (Phoenix (monsters))
    x = 448
    y = 80
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #106 (0x4CD8)
    type = 30 (Phoenix (monsters))
    x = 544
    y = 128
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #107 (0x4CF7)
    type = 30 (Phoenix (monsters))
    x = 496
    y = 160
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #108 (0x4D16)
    type = 30 (Phoenix (monsters))
    x = 592
    y = 192
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #109 (0x4D35)
    type = 30 (Phoenix (monsters))
    x = 608
    y = 160
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
Object #110 (0x4D54)
    type = 30 (Phoenix (monsters))
    x = 688
    y = 160
    width = 16
    height = 16
    xSpeed = 2
    ySpeed = 0
    state = 0
    subState = 0
    stateCount = 0
    counter = 0
    flags = 0
    info1 = 0
    pointer = 0
